bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,month_sold,house_age,years_since_reno,recently_renovated,has_basement,sqft_vs_neighbors,dist_to_seattle,top_grade,grade_x_sqft,basement_ratio,zip_median_price
3,1.0,1030,8395,1.0,0,0,4,7,1030,0,47.3322,-122.337,1370,9380,2,55,55,0,0,-340,0.274043810366154,0,7210,0.0,268450.0
3,1.0,1120,8200,1.0,0,0,4,7,1120,0,47.7254,-122.29,1820,7205,2,77,77,0,0,-700,0.12641617776217984,0,7840,0.0,425000.0
3,2.0,1300,3000,2.0,0,0,3,7,1300,0,47.6728,-122.325,1670,4500,3,29,29,0,0,-370,0.06697738424274319,0,9100,0.0,567000.0
3,2.25,2410,9668,1.0,0,1,4,8,1540,870,47.6996,-122.391,2510,5250,10,50,50,0,1,-100,0.11042087664930099,0,19280,0.36099585062240663,544000.0
3,1.75,1470,7350,1.0,0,0,3,8,1470,0,47.6687,-122.154,1470,7350,11,52,52,0,0,0,0.18874813906367452,0,11760,0.0,615000.0
5,4.25,4720,18741,2.0,0,0,3,11,3210,1510,47.6347,-122.013,3880,37328,7,10,10,0,1,840,0.3203701921215436,1,51920,0.3199152542372881,634900.0
5,2.75,2910,13332,2.0,0,0,4,8,2910,0,47.4977,-122.359,1760,8900,11,75,24,0,0,1150,0.11178488269886828,0,23280,0.0,305000.0
4,4.0,5000,12941,3.0,0,2,3,12,5000,0,47.55,-122.103,4560,12941,1,13,13,0,0,440,0.23589245430916522,1,60000,0.0,760184.5
3,2.25,1690,12662,1.0,0,0,5,7,1090,600,47.4972,-122.264,1950,9642,2,33,33,0,1,-260,0.12852474469922337,0,11830,0.35502958579881655,278277.0
2,1.0,1000,7228,1.0,0,0,4,7,1000,0,47.7294,-122.352,1100,7228,10,68,68,0,0,-100,0.1247968348957599,0,7000,0.0,375000.0
5,2.75,2400,7904,1.0,0,0,3,7,1450,950,47.4683,-122.263,2400,7475,4,23,23,0,1,0,0.15424402743704335,0,16800,0.3958333333333333,264000.0
5,3.5,3330,3705,2.0,0,0,3,9,2610,720,47.5567,-122.124,2810,3971,11,7,7,0,1,520,0.21390619439371292,0,29970,0.21621621621621623,760184.5
4,2.25,2060,10358,1.0,0,0,4,8,1320,740,47.5478,-122.174,2060,9676,6,53,53,0,1,0,0.16854130057643682,0,16480,0.3592233009708738,760184.5
4,2.5,3090,18645,2.0,0,0,3,9,3090,0,47.2902,-122.342,3610,20114,5,20,20,0,0,-520,0.3161550410795337,0,27810,0.0,268450.0
4,2.5,2350,7245,2.0,0,0,3,8,2350,0,47.6318,-122.023,2350,9419,11,22,22,0,0,0,0.31015829829298514,0,18800,0.0,642000.0
3,2.5,2180,9722,2.0,0,0,3,8,2180,0,47.527,-122.173,2440,9722,10,21,21,0,0,-260,0.17772295856191028,0,17440,0.0,380000.0
3,2.5,1870,5013,2.0,0,0,3,8,1870,0,47.7552,-122.221,2040,5555,6,12,12,0,0,-170,0.18586072742782103,0,14960,0.0,470000.0
3,2.25,3530,13000,2.5,0,0,4,10,3530,0,47.3823,-122.159,2960,13000,2,30,30,0,0,570,0.2830102824987054,1,35300,0.0,291500.0
4,2.5,2460,4166,2.0,0,0,3,9,2460,0,47.7072,-122.232,2460,4964,7,12,12,0,0,0,0.14220059774838972,0,22140,0.0,445950.0
3,2.5,1650,4725,2.0,0,0,3,8,1650,0,47.3548,-122.055,2000,4725,7,4,4,0,0,-350,0.3741475243804193,0,13200,0.0,342000.0
5,3.0,3480,57499,1.0,0,0,4,8,2340,1140,47.4574,-122.024,2020,40946,5,39,39,0,1,1460,0.34215062472542407,0,27840,0.3275862068965517,570500.0
3,2.75,3176,13391,2.0,0,3,4,9,2726,450,47.3429,-122.33,3470,12779,7,30,30,0,1,-294,0.2633083743446086,0,28584,0.14168765743073047,265000.0
4,2.25,2420,9000,1.0,0,4,5,9,2000,420,47.4884,-122.363,2400,9035,7,48,48,0,1,20,0.12178526183410193,0,21780,0.17355371900826447,305000.0
4,2.5,2260,9696,1.0,0,0,3,9,2260,0,47.643,-122.066,2400,12111,11,32,32,0,0,-140,0.26863255573365824,0,20340,0.0,642000.0
4,2.0,2380,6122,1.0,0,2,4,8,1310,1070,47.6506,-122.405,1810,5202,5,66,66,0,1,570,0.08535672205515073,0,19040,0.4495798319327731,689800.0
5,2.5,3400,8970,1.0,0,0,4,8,1700,1700,47.7358,-122.335,1890,8475,5,56,56,0,1,1510,0.12963244192716208,0,27200,0.5,375000.0
4,2.5,3770,35081,2.0,0,0,3,10,3770,0,47.6908,-122.051,4000,35492,6,26,26,0,0,-230,0.2935547138098748,1,37700,0.0,634900.0
4,2.5,2672,4297,2.0,0,0,3,8,2020,652,47.6955,-122.289,1720,6120,12,10,10,0,1,952,0.09915694630231348,0,21376,0.2440119760479042,567000.0
3,1.0,1180,4219,1.0,0,0,3,7,1060,120,47.6867,-122.378,1630,4219,10,76,76,0,1,-450,0.09266639088688196,0,8260,0.1016949152542373,544000.0
3,1.5,1810,14400,1.0,0,0,4,7,1810,0,47.2887,-122.269,1710,12000,10,61,61,0,0,100,0.3237095302891167,0,12670,0.0,260000.0
3,3.0,2610,22672,1.5,1,4,4,8,2610,0,47.4414,-122.354,2810,22672,11,63,63,0,0,-200,0.16624875939386727,0,20880,0.0,390000.0
3,2.25,1450,13439,1.0,0,0,4,7,1180,270,47.2811,-122.299,1520,12348,11,52,52,0,1,-70,0.3267806909840279,0,10150,0.18620689655172415,267475.0
2,2.0,1600,64468,1.0,0,0,3,7,1600,0,47.7344,-122.143,1950,64468,8,65,65,0,0,-350,0.22846017158357929,0,11200,0.0,515000.0
3,2.5,2650,9380,1.0,0,0,5,8,1680,970,47.7756,-122.273,2310,9600,7,40,40,0,1,340,0.17941340529625632,0,21200,0.3660377358490566,375000.0
4,2.75,2490,17833,2.0,0,2,3,9,1490,1000,47.7206,-122.284,2640,16943,6,36,36,0,1,-150,0.12410064463973697,0,22410,0.40160642570281124,425000.0
2,0.75,850,7710,1.0,0,2,5,6,550,300,47.5588,-122.301,2500,6022,5,106,106,0,1,-1650,0.056691886544725206,0,5100,0.35294117647058826,342500.0
4,2.0,1820,7200,1.0,0,0,3,7,1300,520,47.5161,-122.388,1770,8149,4,39,39,0,1,50,0.10603216493121725,0,12740,0.2857142857142857,489950.0
3,1.75,1960,4788,1.0,0,0,4,7,1090,870,47.6746,-122.312,1960,3960,5,95,95,0,1,0,0.07129214542991079,0,13720,0.44387755102040816,567000.0
3,1.75,2350,20820,1.0,0,0,4,8,1800,550,47.6095,-122.059,2040,10800,6,37,37,0,1,310,0.2731199370240109,0,18800,0.23404255319148937,642000.0
3,1.75,1320,6600,1.0,0,0,3,7,1320,0,47.4838,-122.33,1070,6594,12,27,27,0,0,250,0.12241801338038344,0,9240,0.0,235000.0
4,2.5,3720,30649,2.0,0,0,3,10,3720,0,47.6651,-122.056,3220,29434,10,27,27,0,0,500,0.2823126281270463,1,37200,0.0,634900.0
3,1.5,2210,6500,1.0,0,0,4,7,1030,1180,47.5434,-122.388,1750,6370,12,103,103,0,1,460,0.08407526390087208,0,15470,0.5339366515837104,489950.0
3,2.5,1910,11550,1.5,0,0,3,8,1910,0,47.6213,-122.064,2230,11550,11,12,12,0,0,-320,0.26852489642489774,0,15280,0.0,642000.0
4,2.5,2840,6268,2.0,0,0,3,9,2840,0,47.7386,-122.235,2790,6526,5,17,17,0,0,50,0.16418943327753682,0,25560,0.0,445000.0
3,1.0,1320,5000,1.0,0,0,4,7,1090,230,47.6674,-122.365,1700,5000,11,95,95,0,1,-380,0.06948273166765825,0,9240,0.17424242424242425,529950.0
3,2.5,2440,7600,1.0,0,0,3,7,1420,1020,47.6966,-122.127,2060,7700,4,34,34,0,1,380,0.2241387293619731,0,17080,0.4180327868852459,615000.0
4,2.5,2420,8056,1.0,0,0,3,8,1680,740,47.5748,-122.013,2160,6807,10,27,27,0,1,260,0.3206411857512921,0,19360,0.30578512396694213,575000.0
3,1.75,1180,6260,1.0,0,0,4,8,1180,0,47.3531,-122.048,1580,7272,4,22,22,0,0,-400,0.380489710767583,0,9440,0.0,342000.0
3,2.25,1820,7420,2.0,0,0,4,8,1820,0,47.4368,-122.162,1900,7526,4,32,32,0,0,-80,0.2400632624955304,0,14560,0.0,335000.0
3,3.0,3760,8500,2.5,0,3,4,10,3060,700,47.5815,-122.398,2610,5500,6,105,105,0,1,1150,0.07037684278226775,1,37600,0.18617021276595744,562750.0
3,2.25,1560,15340,2.0,0,0,3,7,1560,0,47.4989,-122.322,1560,8260,8,18,18,0,0,0,0.10777430120395283,0,10920,0.0,235000.0
2,2.5,1790,5400,2.0,0,0,4,8,1790,0,47.6606,-122.128,1700,5760,9,36,36,0,0,90,0.21122540093463862,0,14320,0.0,615000.0
3,1.0,1430,7000,1.0,0,0,3,6,1430,0,47.3018,-122.369,1050,7700,8,47,47,0,0,380,0.306628390727279,0,8580,0.0,268450.0
3,1.5,1390,11340,1.0,0,0,4,7,1390,0,47.3984,-122.186,1740,11340,12,52,52,0,0,-350,0.25401978269417635,0,9730,0.0,288000.0
3,1.0,990,10800,1.0,0,0,4,6,990,0,47.293,-122.215,1060,10364,4,56,56,0,0,-70,0.33437501401869085,0,5940,0.0,235000.0
3,1.75,1880,30346,1.0,0,0,3,8,1880,0,47.3515,-122.291,2260,5883,12,27,27,0,0,-380,0.2579947673887978,0,15040,0.0,260000.0
3,2.5,2520,5000,3.0,0,0,3,9,2520,0,47.5664,-122.359,1130,5000,9,25,25,0,0,1390,0.04803800578708327,0,22680,0.0,314250.0
4,1.5,2060,4000,1.5,0,2,3,7,1580,480,47.6857,-122.353,1160,4000,5,95,25,0,1,900,0.08220133818861615,0,14420,0.23300970873786409,550000.0
4,2.5,2150,7303,2.0,0,0,3,8,2150,0,47.5109,-122.183,1940,9569,6,10,10,0,0,210,0.17695451392942016,0,17200,0.0,380000.0
5,2.5,2500,12220,1.0,0,0,3,8,1690,810,47.3335,-122.325,2130,12000,2,53,53,0,1,370,0.2727924119179273,0,20000,0.324,267475.0
3,2.5,2390,9157,2.0,0,0,3,9,2390,0,47.6617,-122.15,2360,8250,5,31,31,0,0,30,0.19036979802478401,0,21510,0.0,615000.0
4,2.5,2400,6137,2.0,0,0,3,8,2400,0,47.6187,-122.04,2120,7468,7,25,25,0,0,280,0.29236733743698945,0,19200,0.0,642000.0
2,1.0,660,5000,1.0,0,0,3,6,660,0,47.5664,-122.364,1000,5000,6,100,100,0,0,-340,0.05100637215094247,0,3960,0.0,314250.0
4,2.5,1580,6633,2.0,0,0,4,7,1580,0,47.3768,-122.118,1590,6633,12,31,31,0,0,-10,0.3137884159748413,0,11060,0.0,291500.0
4,2.5,3250,8970,2.0,0,0,3,10,3250,0,47.5862,-122.037,3240,8449,8,21,21,0,0,10,0.2957769598869978,1,32500,0.0,739999.0
3,2.0,1880,9659,1.0,0,0,3,8,1180,700,47.7497,-122.284,1780,9659,7,64,64,0,1,100,0.1513468202507009,0,15040,0.3723404255319149,375000.0
2,1.0,1190,11400,1.0,0,0,3,7,1190,0,47.5012,-122.265,1410,11400,11,64,64,0,0,-220,0.12460902856535057,0,8330,0.0,278277.0
3,3.5,1280,1257,2.0,0,0,3,8,1040,240,47.6721,-122.374,1280,1249,10,15,15,0,1,0,0.07809238119048328,0,10240,0.1875,529950.0
4,1.75,2380,15324,1.0,0,0,3,8,1610,770,47.6262,-122.049,2540,12608,4,37,37,0,1,-160,0.2838055848639952,0,19040,0.3235294117647059,642000.0
3,2.5,2040,7605,2.0,0,0,3,8,2040,0,47.4876,-121.779,2150,7545,4,19,19,0,0,-110,0.5656726703668835,0,16320,0.0,399500.0
4,1.75,1440,4300,1.5,0,0,4,8,1290,150,47.6846,-122.372,1640,5000,8,86,86,0,1,-200,0.08796914231706793,0,11520,0.10416666666666667,544000.0
3,2.5,2120,4310,2.0,0,0,3,7,2120,0,47.687,-122.037,2280,4380,7,14,14,0,0,-160,0.3059618440263328,0,14840,0.0,634900.0
2,2.0,990,5416,1.0,0,0,3,6,990,0,47.604,-122.311,1650,3360,11,80,80,0,0,-660,0.021214381914153962,0,5940,0.0,572000.0
3,1.0,1710,12000,1.0,0,0,4,7,1710,0,47.2616,-122.281,1310,9600,8,43,43,0,0,400,0.3483681529646459,0,11970,0.0,260000.0
4,1.5,1840,7076,1.5,0,0,3,7,1840,0,47.5185,-122.345,1510,7320,4,58,58,0,0,330,0.08864366869664024,0,12880,0.0,314250.0
4,1.0,1150,2560,1.5,0,0,3,7,1150,0,47.6368,-122.355,1890,3000,7,106,106,0,0,-740,0.03822002093144777,0,8050,0.0,736000.0
3,2.5,2250,8076,2.0,0,0,3,8,2250,0,47.3667,-122.041,2180,7244,10,20,20,0,0,70,0.37696082024528743,0,18000,0.0,342000.0
3,2.5,2460,12600,1.0,0,0,4,8,1810,650,47.473,-122.118,1820,11180,3,45,45,0,1,640,0.2521528306404698,0,19680,0.26422764227642276,435000.0
4,1.0,1540,4500,1.5,0,0,2,7,1540,0,47.587,-122.384,1920,6000,9,110,110,0,0,-380,0.055337600237092596,0,10780,0.0,562750.0
4,2.25,2210,14073,1.0,0,0,3,8,1630,580,47.4774,-122.142,2340,11340,2,37,37,0,1,-130,0.2296245849206917,0,17680,0.26244343891402716,435000.0
3,2.5,1440,5434,2.0,0,0,3,7,1440,0,47.6818,-122.034,1560,3770,11,12,12,0,0,-120,0.3075369408705153,0,10080,0.0,634900.0
3,1.75,1790,7650,1.0,0,3,3,9,1790,0,47.3213,-122.385,2540,7600,6,37,37,0,0,-750,0.2897695981292742,0,16110,0.0,268450.0
2,1.5,1120,1024,2.0,0,0,3,8,1120,0,47.6175,-122.298,1120,1549,5,45,17,0,0,0,0.035923529893367036,0,8960,0.0,572000.0
3,2.5,1260,11877,1.0,0,0,3,7,1260,0,47.4442,-121.762,1430,9790,11,40,40,0,0,-170,0.5926702371470967,0,8820,0.0,399500.0
3,1.5,1180,12324,1.0,0,0,3,7,800,380,47.6337,-122.032,1280,11371,6,34,34,0,1,-100,0.30135736261123613,0,8260,0.3220338983050847,642000.0
3,2.5,1730,8076,2.0,0,0,3,8,1730,0,47.2619,-122.308,1780,6930,2,21,21,0,0,-50,0.34514243436587494,0,13840,0.0,267475.0
4,3.0,2250,7245,1.0,0,0,4,7,1250,1000,47.6045,-122.169,1960,7245,2,52,52,0,1,290,0.16310885935472666,0,15750,0.4444444444444444,765475.0
3,1.5,1550,5034,2.0,0,0,4,7,1550,0,47.7072,-122.36,1820,7200,8,93,93,0,0,-270,0.1047826798664739,0,10850,0.0,554000.0
2,1.75,1070,9750,1.5,0,0,3,7,1070,0,47.7131,-121.319,970,9750,10,20,20,0,0,100,1.0187243101055299,0,7490,0.0,415000.0
3,1.0,1460,9750,1.0,0,0,4,7,1460,0,47.3242,-122.144,1270,9750,5,46,46,0,0,190,0.33897730012494764,0,10220,0.0,291500.0
2,1.0,1060,4000,1.0,0,0,4,7,1060,0,47.6731,-122.315,1770,4000,4,105,105,0,0,-710,0.06905085082748476,0,7420,0.0,567000.0
4,1.75,1840,9600,1.0,0,0,3,7,1220,620,47.6579,-122.125,1770,9720,5,48,48,0,1,70,0.21345561599545326,0,12880,0.33695652173913043,615000.0
3,2.5,2440,4244,2.0,0,0,3,8,2440,0,47.7057,-122.112,2690,4556,5,4,4,0,0,-250,0.2415455650596814,0,19520,0.0,615000.0
4,1.75,1700,14756,1.0,0,0,3,7,850,850,47.5762,-122.143,1680,10250,1,60,60,0,1,20,0.19146490540043795,0,11900,0.5,760184.5
2,1.0,680,8064,1.0,0,0,3,6,680,0,47.468999999999994,-122.298,1340,10800,5,74,74,0,0,-660,0.14137414898064501,0,4080,0.0,264000.0
3,2.0,1700,8448,1.0,0,0,3,7,1700,0,47.2077,-122.011,1350,8587,10,19,19,0,0,350,0.5117689517741376,0,11900,0.0,279500.0
3,1.75,2000,7111,1.0,0,0,4,7,1360,640,47.7676,-122.373,1830,9000,7,59,59,0,1,170,0.1665015615542412,0,14000,0.32,554000.0
4,1.75,2340,5940,1.0,0,0,3,8,1290,1050,47.6789,-122.281,1930,5940,8,62,62,0,1,410,0.0888622529536514,0,18720,0.44871794871794873,567000.0
2,1.0,1120,7440,1.0,0,0,4,7,1120,0,47.7405,-122.323,1170,7440,8,76,76,0,0,-50,0.1346079492452025,0,7840,0.0,375000.0
2,2.0,1510,5133,1.5,0,0,3,7,1510,0,47.6415,-122.401,1470,6000,9,76,76,0,0,40,0.0774164065298814,0,10570,0.0,689800.0
5,2.0,2120,2400,1.0,0,0,4,6,1080,1040,47.5979,-122.297,1690,4400,1,109,109,0,1,430,0.036067991349671355,0,12720,0.49056603773584906,450000.0
3,2.25,1500,8100,1.0,0,0,3,7,1210,290,47.4632,-122.19,1600,7896,2,47,47,0,1,-100,0.20159714779728402,0,10500,0.19333333333333333,294950.0
2,1.0,1030,5934,1.0,0,0,4,7,1030,0,47.6828,-122.287,1420,5588,3,87,87,0,0,-390,0.08889077567441425,0,7210,0.0,567000.0
4,3.5,5440,38900,2.0,0,0,3,12,5440,0,47.6605,-122.069,4830,41313,9,25,25,0,0,610,0.26864493295053377,1,65280,0.0,634900.0
2,1.0,1150,4400,1.0,0,0,4,7,1150,0,47.6226,-122.292,1240,4400,5,110,110,0,0,-90,0.04332401181792309,0,8050,0.0,915000.0
5,1.5,2420,43560,1.0,0,2,3,8,1500,920,47.208,-121.963,1620,17331,12,53,53,0,1,800,0.5429530826876338,0,19360,0.38016528925619836,279500.0
4,2.0,1750,8116,1.0,0,0,4,5,1750,0,47.5097,-122.181,1440,7865,9,72,72,0,0,310,0.1792859726805186,0,8750,0.0,380000.0
4,2.0,1750,8116,1.0,0,0,4,5,1750,0,47.5097,-122.181,1440,7865,11,72,72,0,0,310,0.1792859726805186,0,8750,0.0,380000.0
4,2.5,2170,14024,2.0,0,0,3,8,2170,0,47.7346,-121.97,2240,14029,6,23,23,0,0,-70,0.3841913195271315,0,17360,0.0,401250.0
3,2.0,2540,237402,1.0,0,0,3,9,2540,0,47.2688,-122.024,2200,229125,6,8,8,0,0,340,0.45690739762012955,0,22860,0.0,279500.0
3,2.5,1690,3827,2.0,0,0,3,7,1690,0,47.6768,-122.029,1690,3129,9,10,10,0,0,0,0.3112137047110879,0,11830,0.0,634900.0
4,1.0,1600,4500,1.5,0,0,4,7,1600,0,47.6804,-122.316,1720,4500,3,89,89,0,0,-120,0.07592660930134748,0,11200,0.0,567000.0
3,1.0,1060,7900,1.0,0,0,3,7,1060,0,47.4604,-122.18,1310,7900,2,54,14,0,0,-250,0.21069420969736535,0,7420,0.0,335000.0
2,1.75,1990,6549,1.0,0,0,3,7,1170,820,47.7,-122.296,1640,7202,12,67,67,0,1,350,0.10050696493278276,0,13930,0.4120603015075377,567000.0
4,2.25,2210,9371,2.0,0,0,4,8,2210,0,47.3634,-122.279,2300,11584,6,47,47,0,0,-90,0.24853862878836624,0,17680,0.0,249000.0
4,2.75,3090,7650,2.0,0,2,3,8,2340,750,47.3622,-122.157,2760,10370,9,56,26,0,1,330,0.3003265056567603,0,24720,0.24271844660194175,291500.0
3,2.0,1050,10072,1.0,0,0,3,7,1050,0,47.7341,-121.976,1130,10087,5,29,29,0,0,-80,0.3783723298551278,0,7350,0.0,401250.0
5,1.75,2550,71874,1.0,0,0,5,7,1810,740,47.4845,-122.08,2170,51400,5,55,55,0,1,380,0.27993802885638874,0,17850,0.2901960784313726,570500.0
4,2.5,2095,4400,1.5,0,0,5,8,1295,800,47.5838,-122.39,1980,4400,9,105,105,0,1,115,0.0620819619535387,0,16760,0.3818615751789976,562750.0
3,1.75,1520,12282,1.0,0,0,3,8,1220,300,47.7516,-122.299,1860,13500,7,37,37,0,1,-340,0.14911998524678038,0,12160,0.19736842105263158,375000.0
5,2.5,2750,12350,2.0,0,0,3,8,2750,0,47.419,-122.206,1650,9810,12,28,28,0,0,1100,0.225710101679123,0,22000,0.0,288000.0
3,1.75,1200,9266,1.0,0,0,4,7,1200,0,47.31399999999999,-122.208,1200,9266,9,55,55,0,0,0,0.317461257478774,0,8400,0.0,235000.0
3,1.75,1830,9720,1.0,0,1,3,7,1150,680,47.5511,-122.23,3380,10854,8,87,39,0,1,-1550,0.11601905015987203,0,12810,0.37158469945355194,993500.0
3,1.0,1160,7202,1.0,0,0,4,7,1160,0,47.7675,-122.334,1620,8598,12,58,58,0,0,-460,0.161311189940435,0,8120,0.0,375000.0
3,2.0,1750,9239,1.0,0,0,3,8,1410,340,47.7583,-122.339,1720,7874,4,26,26,0,1,30,0.1522564284357123,0,14000,0.19428571428571428,375000.0
4,2.5,2400,7693,2.0,0,0,3,8,2400,0,47.4881,-122.142,2400,8038,6,12,12,0,0,0,0.223798167999651,0,19200,0.0,435000.0
5,3.5,4140,6770,2.0,0,0,3,9,3030,1110,47.5381,-122.069,3960,5431,4,11,11,0,1,180,0.2717705282034775,0,37260,0.26811594202898553,570500.0
4,2.25,2115,6234,2.0,0,0,3,7,2115,0,47.285,-122.201,2440,6366,7,17,17,0,0,-325,0.34692455952267764,0,14805,0.0,235000.0
3,2.0,2580,15653,1.5,0,0,3,9,2580,0,47.4561,-122.361,1920,9840,10,25,25,0,0,660,0.15285686114794123,0,23220,0.0,390000.0
3,1.0,1220,3400,1.0,0,0,3,7,1060,160,47.6775,-122.363,1350,3750,8,88,88,0,1,-130,0.07770778596768972,0,8540,0.13114754098360656,544000.0
2,1.5,1630,3780,1.0,0,0,4,7,890,740,47.6711,-122.403,1770,6400,6,75,75,0,1,-140,0.09611878068307697,0,11410,0.4539877300613497,529950.0
2,2.0,1350,4220,1.0,0,0,3,8,1350,0,47.718,-122.034,1350,4409,3,11,11,0,0,0,0.31837532881804004,0,10800,0.0,634900.0
3,2.5,1690,2890,2.0,0,0,3,7,1690,0,47.6802,-122.031,1690,2730,9,11,11,0,0,0,0.3100600103205738,0,11830,0.0,634900.0
2,2.25,1700,2383,2.0,0,0,3,8,1700,0,47.547,-121.997,1700,2700,10,10,10,0,0,0,0.34028906829341216,0,13600,0.0,575000.0
4,2.25,1890,7616,1.0,0,0,4,8,1260,630,47.3275,-122.329,1890,7420,9,36,36,0,1,0,0.27871724022743977,0,15120,0.3333333333333333,267475.0
2,1.0,850,5250,1.0,0,0,4,7,850,0,47.731,-122.342,1440,5250,7,65,65,0,0,-590,0.1251920524634058,0,5950,0.0,375000.0
4,2.5,2480,12688,1.0,0,0,4,9,1820,660,47.6344,-122.205,2910,11979,7,48,48,0,1,-430,0.13019082148907254,0,22320,0.2661290322580645,1150000.0
3,2.5,1690,3129,2.0,0,0,3,7,1690,0,47.6875,-122.043,1690,3129,10,13,13,0,0,0,0.30031400233754396,0,11830,0.0,634900.0
2,1.0,810,8424,1.0,0,0,4,6,810,0,47.3286,-122.346,820,8424,6,56,56,0,0,-10,0.27794778286577493,0,4860,0.0,268450.0
4,2.5,3980,16304,1.0,0,1,3,10,2480,1500,47.639,-122.21,3980,16304,4,47,47,0,1,0,0.126428833736616,1,39800,0.3768844221105528,1150000.0
3,2.25,2580,6000,2.0,0,0,3,8,1780,800,47.5778,-122.289,2300,5995,2,90,90,0,1,280,0.05161559841752765,0,20640,0.31007751937984496,450000.0
5,4.5,6085,142725,3.0,0,0,3,11,6085,0,47.6085,-121.952,4830,128457,8,15,15,0,0,1255,0.3801069586313819,1,66935,0.0,415000.0
2,1.75,2140,5000,1.0,0,0,3,7,1000,1140,47.6284,-122.291,2250,4000,7,85,24,0,1,-110,0.04671241804916464,0,14980,0.5327102803738317,915000.0
2,1.75,1360,10000,1.0,0,0,3,6,1360,0,47.7421,-121.982,1430,10000,2,58,26,0,0,-70,0.3755513546773573,0,8160,0.0,401250.0
4,1.5,1800,3245,1.5,0,0,4,8,1800,0,47.6605,-122.331,1800,4275,6,86,86,0,0,0,0.054311140661928166,0,14400,0.0,550000.0
3,2.5,1920,3867,2.0,0,0,3,8,1920,0,47.5538,-121.994,2190,3841,8,10,10,0,0,-270,0.34213647861635266,0,15360,0.0,575000.0
3,1.0,860,5060,1.5,0,0,3,7,860,0,47.7062,-122.341,880,5060,6,88,88,0,0,-20,0.10039526881282919,0,6020,0.0,375000.0
3,2.5,2340,35021,1.0,0,0,3,9,2340,0,47.3988,-122.028,2630,35190,8,29,29,0,0,-290,0.36809179561624916,0,21060,0.0,342000.0
8,2.75,4040,20666,1.0,0,0,4,9,2020,2020,47.63399999999999,-122.221,3670,20500,7,53,53,0,1,370,0.11452532471029311,0,36360,0.5,1150000.0
3,1.75,1160,5082,1.0,0,0,3,6,580,580,47.503,-122.262,1730,6000,4,73,73,0,1,-570,0.12475676334371508,0,6960,0.5,278277.0
3,2.25,1680,57063,2.0,0,0,4,8,1680,0,47.4669,-121.765,1910,57063,6,26,26,0,0,-230,0.58395796081567,0,13440,0.0,399500.0
3,1.0,1280,3870,1.0,0,0,3,7,640,640,47.6163,-122.294,1280,4800,3,70,70,0,1,0,0.039415986604422686,0,8960,0.5,572000.0
4,1.5,1800,9576,1.0,0,0,4,7,1800,0,47.4664,-121.747,1370,9576,2,38,38,0,0,430,0.6015696551522499,0,12600,0.0,399500.0
6,3.25,4250,23326,1.0,0,3,3,10,2150,2100,47.34,-122.327,3370,15983,5,48,48,0,1,880,0.2662488497627714,1,42500,0.49411764705882355,267475.0
4,2.5,2400,4596,2.0,0,0,3,8,2400,0,47.3358,-122.265,2230,4763,9,11,11,0,0,170,0.27860109475736217,0,19200,0.0,260000.0
2,1.0,940,6350,1.0,0,0,4,5,940,0,47.698,-122.357,1490,6350,4,73,73,0,0,-550,0.09511703317492601,0,4700,0.0,550000.0
3,1.0,1110,7208,1.0,0,0,3,7,1110,0,47.6979,-122.124,1440,7210,2,35,35,0,0,-330,0.22740822324621413,0,7770,0.0,615000.0
3,2.25,2420,7548,1.0,0,0,4,8,1370,1050,47.3112,-122.376,2150,8000,9,48,48,0,1,270,0.29824857082641937,0,19360,0.43388429752066116,268450.0
3,2.5,1850,1499,2.5,0,0,3,9,1790,60,47.6475,-122.396,1770,1539,12,10,10,0,1,80,0.07608482108804926,0,16650,0.032432432432432434,689800.0
4,2.5,2020,4350,2.0,0,0,5,9,1730,290,47.6503,-122.41,1620,5800,7,72,72,0,1,400,0.08951659064106478,0,18180,0.14356435643564355,689800.0
4,2.5,2020,4350,2.0,0,0,5,9,1730,290,47.6503,-122.41,1620,5800,2,72,72,0,1,400,0.08951659064106478,0,18180,0.14356435643564355,689800.0
3,2.5,1830,65340,1.0,0,0,3,8,1520,310,47.4553,-121.75,2100,84942,6,24,24,0,1,-270,0.6013411843537714,0,14640,0.16939890710382513,399500.0
4,1.75,1920,6000,1.0,0,0,4,7,960,960,47.7137,-122.315,1850,7200,11,61,61,0,1,70,0.10885155028753767,0,13440,0.5,425000.0
2,1.75,1280,8500,1.0,0,0,3,7,1280,0,47.6553,-122.19,1950,10356,10,62,5,1,0,-670,0.15034367296297957,0,8960,0.0,678000.0
4,2.5,3130,5240,2.0,0,0,3,8,3130,0,47.3446,-122.042,2470,5240,3,11,11,0,0,660,0.3906309895540778,0,25040,0.0,342000.0
4,2.5,3920,12415,2.0,0,0,3,10,3920,0,47.5658,-122.032,3639,12805,6,18,18,0,0,281,0.3028071498495373,1,39200,0.0,739999.0
4,2.75,3100,3773,2.0,0,0,3,8,2000,1100,47.6158,-122.291,2130,3777,5,96,19,0,1,970,0.04220627915369929,0,24800,0.3548387096774194,572000.0
4,2.5,3220,15600,1.0,0,0,5,9,1680,1540,47.5697,-122.182,2990,15600,6,42,42,0,1,230,0.15447414023065062,0,28980,0.4782608695652174,760184.5
